NodeNo,A.melanoleuca,C.dingo,D.marsupialis,E.barbara,L.pardalis,MeanShape,P.lotor,P.uncia,PC1.max,PC1.min,PC2.max,PC2.min,S.harrisii,U.arctos,V.vulpes,V.zibetha,PC1pos.PC2pos,PC1pos.PC2neg,PC1neg.PC2pos,PC1neg.PC2neg
2239,34.0519,60.5959,202.115,69.4578,58.6906,63.2545,44.3322,58.2557,38.2397,90.6781,44.4481,44.8565,37.6164,42.9896,87.6803,69.585,16.6733,8.84374,147.305,60.7128
2240,19.0096,64.6947,55.0213,30.0279,35.714,41.6631,8.55838,50.5411,30.9192,138.001,30.3745,39.9555,45.4113,82.4616,106.52,75.6776,48.5747,34.8005,193.029,178.096
2241,29.7821,51.7483,205.134,49.0452,33.8977,40.254,66.776,65.5302,29.6806,92.3489,43.6302,24.5109,27.592,82.4417,82.8147,76.4164,29.6735,13.6816,82.9733,100.142
2242,54.3913,42.3699,54.516,46.6839,59.7642,67.2276,106.717,123.594,11.0838,92.0085,29.6681,67.511,43.8888,26.5027,62.7038,75.3335,37.552,12.581,154.029,160.394
2243,56.4451,52.6088,38.8247,64.2238,33.864,40.5685,60.4107,58.2123,30.8541,92.1872,54.1831,61.2563,20.5668,33.8463,111.145,73.212,50.7251,11.9144,141.359,27.0662
2244,40.2179,67.7175,38.667,36.5533,62.3028,33.4435,89.0091,83.6435,28.2808,101.304,48.6028,3.28484,20.3242,41.4685,281.543,60.6508,45.791,35.3787,153.4,86.6861
2245,13.3807,57.4815,54.2756,21.9594,30.8872,50.3338,104.048,104.138,33.2728,79.9933,55.9569,59.5658,22.5793,22.4467,45.391,77.2154,31.7585,44.6359,36.2041,181.277
2246,45.9496,48.2954,55.4793,27.4582,28.2644,26.0792,82.0023,31.0745,23.804,92.7132,48.2578,53.8521,42.7152,61.7079,101.219,70.2673,12.1851,6.12144,101.336,67.3574
2247,56.1816,67.5561,27.9711,29.7772,53.3855,69.596,69.094,54.9626,22.8179,73.0527,207.979,69.4795,42.8823,22.2827,104.652,39.1914,28.6452,7.22791,67.7859,81.4205
2248,14.8767,52.3019,161.558,75.932,63.0725,64.5062,95.3428,94.6053,7.07978,105.178,44.814,51.1087,34.7247,19.6432,89.3939,59.8251,51.9053,14.251,34.7578,32.1022
2249,34.818,65.7669,53.7407,51.651,17.8239,30.1467,49.29,34.5519,25.701,89.5615,34.0354,16.5975,44.5224,35.9183,48.1477,72.0659,11.9874,43.7621,153.493,98.7054
2250,28.0618,42.1472,56.5656,67.0588,19.1139,58.6406,74.8298,75.9683,6.08419,109.005,56.3215,38.9936,30.931,24.8807,106.332,43.0129,13.5308,13.8113,84.195,148.446
2251,46.916,42.0784,55.3716,70.6076,22.1008,40.9847,26.3786,52.2991,8.65662,95.004,29.9138,51.0321,76.7943,28.5708,113.926,71.4007,52.045,29.2626,152.991,131.825
2252,55.7257,48.4414,54.8345,53.6942,35.5414,67.0073,83.2611,36.1342,33.9651,81.4101,34.8132,21.3998,41.2473,38.5919,88.5147,76.7439,16.0072,35.3015,127.694,35.5336
2253,7.86349,47.5131,45.9471,62.6707,51.3785,28.2781,28.8915,106.89,8.84391,112.947,56.2663,11.8998,35.2718,56.163,48.41,76.7646,52.0609,43.5617,97.3537,68.4808
2254,36.7529,55.3466,47.8154,34.8212,31.5059,41.3716,24.8069,123.818,11.9832,95.2181,58.4394,13.8833,21.1354,36.3683,72.5567,75.2144,14.2884,28.4983,149.725,99.2438
2255,12.9323,50.3061,53.9048,71.4555,58.6773,32.5059,67.1934,76.7871,15.8664,96.26,56.2519,56.5479,65.6611,5.75005,57.3425,75.7435,22.3067,42.3643,140.96,111.292
2256,24.7151,66.7651,54.7907,74.3174,60.8628,40.2475,23.0873,61.2127,16.172,103.986,251.026,46.6347,58.0295,50.3012,109.552,64.3192,29.2625,12.463,132.324,136.491
2257,22.9749,68.0683,48.4794,41.3958,34.3227,36.4558,47.9498,38.6001,29.2396,91.1264,53.6742,14.4492,22.0605,59.5974,62.6572,67.742,19.7852,6.18945,28.542,177.632
2258,53.8927,58.8433,41.3205,56.2223,46.9711,67.6952,21.612,63.9709,37.5952,95.7053,33.3489,68.0982,59.2806,81.8554,113.26,59.5068,43.384,9.02005,41.6165,181.076
2259,40.9934,45.5764,56.7346,10.1625,30.2794,40.7668,22.2771,70.2505,19.5266,162.859,44.8077,68.1754,77.4602,53.1236,67.7,56.8956,25.9426,20.1547,118.488,68.9886
2260,17.1872,48.2918,43.2525,62.7847,46.9156,65.2885,64.9309,31.9608,28.2625,89.397,53.0119,10.3622,18.613,74.8967,84.1299,38.8869,19.2352,42.4759,120.233,96.0797
2261,24.7118,54.1256,39.7432,28.0867,23.6207,34.7162,105.854,88.2952,29.7937,88.4066,50.1606,21.1386,66.594,47.9604,268.076,61.946,10.7324,5.20279,53.6931,148.473
2262,55.0204,60.8978,48.0179,41.6861,26.2177,40.9049,59.8614,127.051,32.3693,109.245,46.3906,11.9667,77.53,68.3011,112.5,48.0466,25.1809,26.3336,119.966,76.4099
2263,12.7898,42.4118,35.3776,26.5706,63.2625,44.2182,54.6771,38.8392,18.4622,85.4094,63.1198,33.4968,71.9143,27.6359,50.6659,119.659,15.3183,11.0047,154.248,44.0181
2264,51.3815,63.5938,54.1933,74.1886,17.7119,27.3446,43.4998,57.9652,36.1589,72.9031,41.7061,62.7299,35.7938,25.5585,112.44,63.3809,13.4008,35.0159,124.396,61.4332
2265,52.204,51.5242,35.1619,68.6522,53.4019,51.3593,98.8019,55.2524,20.5044,88.7633,25.3344,18.3219,32.865,72.4193,101.203,197.115,17.2029,16.4093,90.2964,166.849
2266,22.3317,46.0654,55.7363,53.6479,25.3559,50.3361,63.0357,65.5663,29.7136,80.2215,47.088,60.3315,53.782,44.9561,100.235,70.902,15.5635,33.6852,27.4782,189.107
2267,47.844,93.8417,53.4386,39.6595,34.0229,36.9863,63.3727,105.906,36.6579,105.542,65.7182,58.8936,26.42,19.051,69.271,44.8484,15.5162,32.9797,138.116,61.9669
2268,50.219,58.2932,32.994,44.3778,50.0037,45.0264,62.2457,58.2336,26.8002,87.8684,50.6178,35.3697,41.9989,25.1892,72.5039,68.5694,13.9859,26.2043,94.006,112.514
2269,20.0127,59.808,54.8886,32.3963,57.6467,66.081,21.6822,39.4108,37.0363,73.4972,25.1112,67.6521,68.5088,59.6411,111.73,59.3942,16.0969,43.1281,39.3905,71.6962
2270,28.2238,46.5399,78.6578,72.0024,24.0146,40.9679,95.7981,88.224,21.7002,86.2861,107.906,23.6816,40.0618,74.3547,112.097,45.6638,44.6527,23.0192,79.3914,48.8672
2271,55.6989,64.9604,86.2774,55.9405,38.1389,36.5466,97.3955,83.358,32.0414,85.6273,45.857,45.418,14.0009,72.0107,45.5775,65.287,16.4395,14.9087,35.3841,35.23
2272,38.5842,61.506,55.2588,48.6706,54.5878,69.8271,42.4423,128.541,6.5432,71.9274,26.4175,39.9038,50.7464,80.8788,88.5049,195.656,18.9426,42.1175,95.6,48.4877
2273,31.7192,85.1256,47.0068,45.4704,61.6199,27.0173,29.198,36.7784,11.3269,106.327,51.4729,57.1478,64.1047,37.7952,79.9705,75.05,22.321,43.6534,221.708,74.1418
2274,56.9131,81.4343,55.4427,78.4883,55.3869,34.6377,98.2572,46.4664,38.5351,72.4774,56.1236,65.4247,40.0958,26.4348,96.5489,61.3931,25.4888,24.5115,43.4823,178.798
2275,57.1796,49.6332,54.8221,78.5833,58.1663,37.0129,11.3076,59.0161,37.7005,118.011,41.3102,67.4249,61.7483,77.5891,84.9528,76.4035,16.3593,15.0133,202.016,78.9312
2276,45.71,51.0246,54.5262,36.7062,29.8889,61.2511,105.812,61.3814,12.6414,96.1691,52.5325,22.0285,21.2487,83.7657,92.8051,168.048,17.6393,43.3527,91.3183,127.458
2277,56.4236,49.6756,54.7678,41.7202,34.0941,29.8688,93.9804,80.6477,35.0542,108.569,54.8285,41.6377,52.63,56.8795,72.7876,143.687,20.3161,9.85816,154.24,56.5484
2278,22.5058,46.5852,50.1363,41.0424,62.777,68.7317,21.4013,60.268,28.6315,175.968,27.9341,60.9144,71.0282,67.8836,108.92,59.7153,15.776,29.9645,152.881,94.1635
2279,28.7664,52.1024,40.1836,65.6111,38.9679,29.8227,41.9328,71.6374,12.1379,94.371,60.4259,66.7206,34.5129,78.1957,88.3017,75.1529,27.8078,11.7274,131.377,170.633
2280,30.3823,42.9158,48.328,62.2872,46.1896,46.2579,48.6538,120.106,10.1763,132.448,25.4274,17.6164,23.3646,32.9287,106.119,73.967,22.3349,42.5548,72.7579,121.072
2281,25.1535,57.9029,54.5749,80.4575,37.6552,62.7706,33.2476,61.8517,21.266,92.2647,53.6462,27.3424,76.4507,84.1427,109.39,69.0354,17.5509,45.4016,106.727,64.0608
2282,52.54,51.7907,53.7268,54.3497,55.3261,32.8508,85.03,60.6759,14.2967,98.2148,51.1061,12.3558,60.9775,80.1794,72.7653,69.147,34.1033,32.8609,152.751,111.305
2283,3.71823,53.4875,36.5238,57.7053,50.1913,32.7337,8.39638,60.0735,30.7369,107.034,37.3074,39.3561,40.3129,32.8154,77.7036,70.9044,17.141,4.8302,104.858,82.898
2284,16.2496,51.7722,39.3844,49.6392,52.1557,68.5285,51.8027,56.7298,11.1665,107.636,59.9167,41.7461,50.8171,49.7426,108.08,56.3276,15.7377,9.57844,42.816,116.217
2285,20.7086,55.9133,56.6972,54.0513,58.9539,17.9013,24.41,127.881,33.9508,92.5181,25.4105,69.6693,44.2506,25.831,94.9578,60.2365,23.1192,38.0836,151.399,180.664
2286,47.5122,53.7973,55.112,74.9089,53.4686,48.9172,30.727,51.5332,16.2492,87.2005,45.5259,57.9652,22.2646,53.3463,112.065,76.535,15.6486,13.4011,74.9005,100.583
2287,50.514,62.9581,28.1457,54.3696,56.1942,46.7947,67.9843,57.1349,12.3485,108.565,41.7295,27.5867,54.4814,26.1349,54.0181,56.6012,12.0743,10.2682,105.495,51.378
2288,20.3831,54.9852,50.3554,80.9599,18.2795,69.306,93.6176,74.7397,8.33376,95.034,28.81,33.8026,30.1608,25.8328,89.486,57.4923,26.4167,31.6089,45.1886,81.0566
2289,13.6617,66.2329,54.4986,38.5543,62.362,70.1076,67.3679,36.5297,31.9062,74.3488,36.3488,57.4198,67.9084,26.1346,83.4384,73.6075,30.4118,42.0996,128.583,75.4386
2290,46.2011,49.6615,55.7267,36.7883,23.6043,42.5083,42.8329,59.4727,9.61833,104.453,24.5362,46.0736,54.558,34.106,78.3439,37.7642,26.6903,21.8938,74.6381,175.767
2291,57.0682,58.9815,56.6094,64.6892,25.4317,58.4896,80.6518,115.345,9.82782,96.2926,41.6976,66.6412,74.1638,65.5349,111.682,40.9299,44.0105,28.9631,70.1201,40.4027
2292,2.56165,67.6231,54.2395,47.6835,37.7158,57.722,55.8144,112.585,20.1917,86.779,54.9398,47.9316,27.9157,28.3102,51.2181,60.6552,38.83,14.5433,101.061,47.2286
2293,13.9123,47.3143,31.6859,59.1005,57.8166,32.4808,63.3904,35.6398,38.0496,103.041,56.3951,67.8165,55.8792,70.3168,142.762,37.9913,13.7933,32.176,100.061,181.652
2294,41.3601,50.6267,51.7622,68.4463,45.6459,49.0336,58.2547,51.8943,14.065,92.5764,46.8219,67.6719,43.0822,81.4838,52.0513,70.9748,25.9384,37.7269,24.1909,185.428
2295,35.0128,61.5355,198.29,77.778,57.1077,36.4307,106.697,126.637,33.4247,74.223,52.6639,5.54164,18.3511,42.8282,89.4155,75.5221,28.0115,43.7615,45.8113,118.387
2296,47.2408,61.1434,53.9096,32.1359,31.4629,49.1524,56.3933,110.883,32.1042,88.3973,40.9566,52.2642,55.2425,11.1339,107.561,53.4512,12.3574,15.215,44.2716,43.2356
2297,12.8589,53.5369,55.0989,37.0673,48.083,53.8625,23.7514,129.426,38.4162,102.936,92.2983,61.3127,65.9862,20.1889,112.373,83.0404,18.695,34.3834,147.131,153.716
2298,53.1353,48.4128,90.5754,48.4784,58.8966,67.0866,74.3872,60.4378,11.8374,94.0636,62.9184,39.662,24.8162,61.6754,54.504,65.0144,22.053,40.6538,77.1759,184.663
2299,14.831,43.795,32.4349,26.4245,49.3723,58.4309,72.6534,66.7042,17.9193,75.511,42.3392,43.2982,38.3271,31.2098,251.552,58.1207,18.2067,6.94902,43.3608,134.548
2300,23.9431,47.0015,41.5097,44.3513,22.0505,56.3545,47.348,61.4762,30.177,100.922,57.2433,40.5656,19.3912,44.1095,111.923,44.1924,12.9838,37.3094,142.895,97.9047
2301,26.9443,60.8578,44.278,29.9617,27.7427,35.7724,46.8133,117.977,10.7437,88.2367,52.2919,11.7737,52.1135,29.3641,57.0971,48.0186,33.3725,24.3986,109.548,119.345
2302,48.9752,52.8265,52.64,59.2851,33.2909,56.0533,64.2448,122.568,4.1193,108.859,50.5065,67.8247,51.9776,24.6131,251.021,73.6027,11.7771,11.5087,127.841,153.304
2303,40.9948,51.1427,54.394,69.3373,52.5947,60.0085,106.356,78.3587,37.8563,92.5229,57.5013,48.8331,46.9031,25.7199,51.9347,59.8523,23.4817,18.8706,148.336,114.37
2304,56.6445,52.7701,47.3404,77.0313,64.0092,51.7631,12.834,37.0025,12.7698,73.5751,46.7232,23.293,74.7189,25.2911,80.7432,65.9791,18.2376,4.89865,72.8604,172.798
2305,21.5897,42.3238,48.8104,29.188,62.1093,35.022,57.8549,109.327,12.2346,87.9921,78.8607,58.52,37.562,83.1986,70.4414,74.4448,22.6148,22.7039,82.8163,96.2899
2306,56.5865,87.9256,207.671,56.7736,44.9461,44.0779,66.2116,48.262,24.4559,136.696,40.5806,22.0582,19.0058,45.6689,70.6177,43.6744,22.4214,19.1161,43.824,57.2585
2307,44.1725,41.6181,51.0933,32.438,58.2738,42.2273,65.3082,57.288,33.423,74.949,46.7245,68.8789,35.7831,34.4829,114.134,59.169,13.8403,17.9412,124.367,180.023
2308,42.446,55.3997,30.2916,39.2038,63.4204,29.0709,70.2109,48.3915,17.7515,91.7351,46.4908,49.1944,33.2152,84.0458,81.35,104.123,11.2428,20.4291,117.731,184.258
2309,20.201,42.7547,44.9571,63.5291,41.6291,62.0517,38.3103,61.2722,4.94125,89.0188,56.5502,51.0621,63.8669,77.0782,98.9059,332.3,28.3148,11.5164,69.3347,176.166
2310,24.7627,66.342,46.3166,62.754,45.1969,69.9042,53.4063,60.4717,33.8742,102.277,28.2967,33.1845,46.3244,35.7682,73.218,97.9781,35.8574,40.5912,25.5822,117.543
2311,37.1158,66.2397,53.75,69.1256,58.4813,54.3528,63.3431,48.3351,15.0149,86.8028,59.5346,51.2464,70.6446,9.15964,103.987,77.3127,27.0063,42.9062,148.227,150.051
2312,33.9523,55.2033,50.5297,72.3531,56.1122,50.9677,22.0551,59.7495,24.2806,108.336,49.13,8.95615,31.831,28.5008,97.5461,67.0153,24.3703,42.6586,122.305,185.661
2313,33.5723,53.2952,34.3262,31.1165,62.1286,28.3365,100.595,74.1933,19.2027,89.395,25.0238,68.4784,49.596,25.9223,68.8412,62.6889,15.1361,43.757,80.1709,32.0244
2314,39.5248,43.8505,29.5235,48.0791,20.5218,34.2836,98.0908,64.0617,6.34746,169.903,46.354,69.7678,39.5215,16.6867,55.3569,58.439,49.9404,15.4689,54.3933,50.6112
2315,43.9299,46.1759,55.307,7.65548,38.2741,36.8174,43.2779,55.7627,12.4436,92.4989,59.6847,52.2558,64.9163,69.3634,75.2166,36.642,22.0256,29.1089,152.916,128.014
2316,38.2032,46.4607,53.574,53.9459,63.6445,27.7909,23.1482,33.0836,9.04971,80.0669,31.2429,70.5573,40.026,25.806,188.015,84.373,11.8066,5.51464,45.8734,99.4355
2317,13.8362,63.9356,26.0251,28.2346,33.0967,39.7445,68.1927,108.628,12.604,71.703,46.6801,15.23,39.1444,32.6099,70.2382,76.3825,23.266,9.06649,87.2199,72.4144
2318,17.9463,49.6996,47.5213,49.1881,31.7911,38.8942,84.401,82.6222,19.4998,92.7832,42.8912,56.6312,20.0759,43.3438,76.5981,60.2453,15.6645,25.5319,92.9966,119.057
2319,54.3341,57.7092,55.5326,63.9401,31.0096,27.5059,105.773,51.7081,10.5055,95.3656,61.7702,39.979,66.3013,39.7873,42.669,76.2807,28.5784,35.8792,135.777,104.34
2320,13.4511,53.1262,46.3611,80.3089,53.763,27.0005,79.9107,58.618,37.2449,108.621,57.6952,13.0777,77.1034,79.3544,91.0565,43.6895,22.7479,13.4992,151.884,101.239
2321,27.9934,55.4313,47.6211,29.8969,17.2643,49.7936,78.2205,22.7492,22.691,82.0892,53.7645,12.2405,18.63,26.0371,107.466,38.7244,17.5478,44.8526,27.3202,143.99
2322,55.6664,54.1182,52.5135,37.7148,60.5756,29.2718,67.6793,76.0792,38.3847,160.399,50.3958,7.27415,40.0975,30.535,108.719,61.771,20.8729,42.312,30.7449,68.1915
2323,7.82822,48.6359,106.498,57.271,63.2884,33.3292,74.5075,60.1216,35.3117,90.1623,69.5158,25.596,33.1253,46.2177,63.8511,93.3048,26.0442,43.5741,34.3839,180.378
2324,18.7648,52.4871,52.8222,47.4709,39.6614,33.5717,89.1897,57.461,33.4241,102.066,55.1489,66.5835,42.4368,83.5704,91.5603,66.126,13.2613,8.768,83.2233,147.123
2325,18.5885,72.6036,51.7236,35.9365,43.9731,36.6857,35.5123,103.216,13.6159,92.003,54.606,34.9956,43.8893,50.9566,279.239,89.4572,22.4992,27.9995,78.692,181.225
2326,57.7324,60.508,103.218,29.4067,46.2521,34.9824,81.4506,60.756,16.3803,146.745,26.8384,51.8471,35.0664,21.3215,43.491,57.2714,15.754,27.195,31.5647,31.6281
2327,50.8752,46.4429,47.8016,31.1534,39.8475,32.8157,66.6331,37.6736,32.6213,98.6972,49.5885,64.0434,72.8031,31.6803,41.7752,76.8723,30.7475,43.4887,187.374,125.279
2328,46.0733,41.5003,47.2854,46.7473,72.3833,58.4885,24.6054,46.9252,3.09126,105.461,57.0693,62.0979,47.7755,85.5329,57.1091,71.5795,13.4497,42.0353,101.998,61.7391
2329,43.1367,43.8274,53.7721,81.0868,35.0544,19.0669,61.4208,37.0725,21.3064,83.3391,55.3433,24.3658,79.0484,53.8889,112.219,74.6986,14.8856,42.5356,111.916,105.557
2330,20.5009,67.1135,26.8009,61.843,58.4462,65.2537,57.9164,130.994,36.66,141.527,27.891,4.86865,27.7721,73.531,72.1945,58.4754,40.5239,33.2199,35.9436,172.332
2331,32.4858,57.4835,27.5364,55.6135,58.2449,24.7681,93.4132,31.0716,33.2901,89.6008,49.9452,65.9371,76.9563,38.9326,111.387,60.2201,28.2573,9.09813,144.646,108.23
2332,42.9071,59.7101,46.3815,47.6821,18.0864,18.8048,64.4711,59.7853,10.6193,104.315,48.2297,18.8691,42.156,72.0787,113.169,61.5523,31.8707,8.69999,112.179,77.5271
2333,16.3221,52.8846,54.6313,29.473,62.4352,64.5815,68.4599,96.0332,12.8148,179.031,64.4859,67.9142,49.8398,59.6016,59.991,317.286,14.5632,15.6808,131.797,154.567
2334,58.1889,58.5595,54.3417,44.3479,45.9912,64.7795,14.1424,129.105,36.3763,128.865,55.1898,13.056,41.2873,23.6605,92.3635,64.743,10.8215,11.8471,75.7442,95.8206
2335,57.4266,51.968,48.0216,56.2364,46.0999,90.8495,62.1444,98.527,31.3052,139.37,45.4263,56.4343,49.9538,76.0276,75.9958,65.3411,35.9298,11.7255,72.4464,69.739
2336,50.9885,63.7061,51.3822,31.5912,31.1167,51.3978,105.187,41.3197,37.7527,105.259,126.591,67.7037,37.0823,53.813,322.448,36.1844,52.0834,12.8059,33.3611,18.9871
2337,34.5003,56.1808,46.5295,29.3137,40.6912,37.6964,67.26,33.0272,37.7277,88.4521,62.9476,17.3559,51.0633,18.7855,100.347,71.8925,16.6816,21.3085,74.3948,34.8762
2338,53.3427,58.5989,46.9491,63.3192,58.2977,45.6761,67.1243,75.4343,33.142,108.74,45.6565,20.3107,43.3334,66.4944,70.2468,37.6034,15.2991,43.6168,147.699,183.219
2339,51.336,51.9452,191.267,39.5934,11.7177,49.8408,73.6464,115.005,17.0307,95.191,39.8237,37.4213,24.9478,25.8684,62.3253,60.1598,17.9333,16.9702,108.26,140.133
2340,57.6169,67.3061,48.1133,72.3775,50.6004,32.8216,27.9461,58.9883,37.6027,99.8158,58.564,68.3664,37.6952,51.706,106.507,48.0342,40.5915,29.026,68.785,182.326
2341,12.9438,66.5526,53.8461,84.3109,36.0354,58.2621,54.4051,58.3582,37.4184,91.6897,226.336,33.5973,49.4937,31.7113,285.89,66.2689,37.7039,25.5153,118.121,69.5044
2342,31.2243,91.1844,51.4766,72.0254,59.0364,28.0094,23.5232,123.009,38.7845,93.4466,50.0228,52.3934,54.5167,85.4232,109.561,255.923,11.2396,8.15106,95.5863,66.1815
2343,40.6402,46.5893,55.4392,41.9475,63.0768,62.9165,104.41,124.496,17.6778,106.602,39.7608,24.2391,22.9982,16.9141,68.8205,44.8184,18.7121,30.2832,152.083,45.1653
2344,58.911,69.2267,47.0063,47.9045,29.5242,67.9854,51.6489,77.4269,4.64037,91.8789,37.9614,31.4694,35.9451,21.6637,113.47,359.704,13.9624,42.1361,46.8168,87.9698
2345,18.0513,41.8045,53.7712,75.3151,28.2604,34.0163,105.652,130.843,10.8279,70.1128,166.566,71.2133,53.983,33.0273,112.254,66.8175,18.2293,31.1006,57.7255,88.3644
2346,44.8718,61.6209,185.584,35.3014,56.3244,66.5172,52.4732,34.1587,31.0519,101.674,225.454,8.41789,71.5671,27.5253,67.1423,65.2658,14.4984,10.9898,99.6921,44.0362
2347,56.5516,53.4346,61.5412,47.0232,23.2268,22.2327,52.0717,60.3586,23.9167,100.5,46.9177,58.2032,20.9453,74.4264,106.097,72.2146,52.8344,17.7147,149.982,180.79
2348,18.7695,47.1,54.3002,49.2491,23.0935,54.0271,67.4868,59.0241,10.4899,90.0241,50.8396,26.1374,41.6808,84.9123,113.74,129.383,17.8558,8.36763,126.006,49.1283
2349,13.2377,48.6248,54.2631,78.0984,33.138,48.4076,81.8357,45.9976,8.141,178.636,36.8713,37.2091,61.8845,26.6452,76.94,74.8662,12.6109,8.43825,41.1484,89.8386
2350,34.1577,59.251,26.8878,81.205,55.5057,26.1851,83.7063,88.6686,27.1946,85.1747,41.0792,21.4329,6.73713,25.3301,51.1099,56.607,45.15,43.2897,74.8046,175.894
2351,18.7875,49.0047,64.9536,28.8138,63.1416,45.4969,50.4905,95.2247,29.2256,69.9914,49.7166,11.7324,76.1982,24.6607,99.1405,66.2528,20.0306,18.5837,150.94,178.954
2352,52.1871,42.4973,53.518,29.7226,58.5664,34.6902,59.8755,84.4082,10.8886,91.2527,54.8569,23.4793,42.4976,46.8661,89.3792,279.39,10.1928,32.9229,117.998,123.623
2353,41.2685,55.1912,53.7816,50.6544,58.9589,60.4259,36.3333,57.8407,38.6309,89.2483,216.445,31.7283,41.7628,26.2828,74.2495,75.37,41.8907,13.7682,44.0343,73.2531
2354,31.7299,48.6931,24.6033,70.3255,33.2723,32.2803,49.6776,22.478,12.9781,165.02,40.5642,27.7899,67.8977,56.0988,273.743,77.2262,54.9384,19.8172,70.1722,81.8265
2355,14.9267,41.7682,52.0165,77.1416,57.595,52.28,85.8621,105.219,33.9982,73.9092,52.5464,61.8486,44.6091,81.7868,44.7368,59.1464,53.9902,10.2513,24.2861,51.3533
2356,39.6053,51.1268,47.4773,17.2103,50.6607,27.4463,58.5927,57.7221,12.0285,86.1364,30.0366,68.9294,19.773,28.4924,71.7714,77.2724,11.2798,43.8596,46.8705,179.284
2357,57.5321,66.1961,47.3392,36.206,41.694,48.7268,76.8562,127.363,5.87703,90.9086,52.7825,54.5141,51.1436,25.4137,112.049,35.7584,50.3558,34.8245,97.3001,49.7853
2358,34.4788,59.7988,53.6776,60.65,30.7258,66.3019,57.236,73.6598,12.707,106.212,251.827,19.93,70.1573,61.7948,43.1628,64.205,54.8371,12.6791,67.6316,143.839
2359,48.3426,54.1682,26.8342,25.9913,31.1412,29.7595,44.8899,132.577,28.4149,86.8153,47.0221,16.0063,48.8009,80.992,88.8325,69.5842,11.5269,10.6765,110.067,179.944
2360,32.1315,46.4005,44.1043,58.6056,58.0988,70.1303,53.5731,35.953,7.56454,70.517,24.4953,70.6658,78.8714,47.8961,81.4481,73.6681,13.3145,34.2149,123.677,63.4868
2361,44.7209,98.072,54.4707,30.1582,64.4961,59.9693,104.772,101.695,37.9531,108.539,52.3374,60.0552,65.0178,78.0854,47.0196,35.0006,26.7304,34.6123,67.0381,120.702
2362,54.8704,62.5447,48.4176,76.7441,60.3072,23.344,106.557,60.9844,35.1463,103.709,59.6777,46.8643,58.4839,82.9572,107.949,120.01,15.2013,32.9616,138.36,165.74
2363,50.5435,52.6152,55.67,80.427,40.9915,91.9422,66.5499,52.5249,17.3675,96.6123,24.6125,30.215,18.541,33.0066,54.244,53.8995,25.2632,26.7391,124.805,57.2848
2364,25.3859,51.436,46.9165,41.462,58.6804,46.1924,42.8713,127.371,30.4136,91.2643,49.3882,38.1485,49.5091,19.927,112.214,60.432,28.8247,42.0668,150.206,175.774
2365,13.4784,59.0114,39.4967,73.3715,45.1109,69.0353,62.21,69.824,22.0478,174.116,24.319,11.9658,24.3011,71.3267,222.534,76.6321,26.3808,44.0557,147.185,45.3706
2366,57.2152,65.841,56.4879,48.0969,54.1547,70.1807,40.546,114.184,22.2015,76.1417,52.7832,27.0122,50.0183,22.8622,99.3077,57.9088,17.3496,14.7693,44.7286,99.5852
2367,10.6042,45.9694,33.4334,62.1178,38.7126,63.8183,95.4603,109.498,32.2957,102.229,63.0146,20.5472,78.9773,63.2558,111.222,61.734,19.5948,42.1838,149.274,55.8548
2368,16.4915,53.7372,55.2892,67.8265,17.7447,53.0604,105.817,107.346,11.1058,100.64,44.8441,69.2478,34.7105,29.597,44.7816,66.6794,22.7453,8.82171,93.7277,64.4401
2369,58.6331,57.8171,53.8608,79.9976,13.1648,40.4183,65.9154,61.8139,11.3865,86.9717,56.9688,24.2007,62.9702,78.2854,84.1292,45.6737,22.7277,43.784,104.113,160.661
2370,51.4766,52.3941,25.665,55.1788,37.7413,32.0673,36.8093,119.345,10.4212,90.9896,54.463,66.3256,42.9978,41.8193,108.717,77.4083,18.4101,16.9445,112.368,168.105
2371,15.6046,45.5973,49.1885,35.9846,34.0116,62.2891,42.3085,31.8237,22.5917,90.8479,39.5255,61.6978,39.5905,86.3879,97.0506,69.8428,18.6152,5.96661,24.2439,176.295
2372,36.6587,64.5698,45.8717,35.7296,30.4925,35.1993,56.0617,49.9558,13.1911,126.809,29.0282,63.3317,66.6652,18.9832,73.0214,59.0727,12.0369,40.3534,178.019,83.0936
2373,33.3238,60.3024,41.428,61.29,54.3528,31.9876,92.9605,89.1462,23.0276,111.577,46.0269,69.048,29.5019,68.1436,219.894,74.2774,47.9352,6.72031,22.9004,94.4623
2374,45.8821,61.8382,55.6909,9.4628,37.8102,69.2258,78.0901,53.8203,22.9453,69.7841,50.9518,50.1392,19.4939,20.6204,95.0545,63.3074,23.3986,43.4219,55.282,83.9333
2375,52.7437,56.4156,51.5947,45.7563,64.5829,69.0607,50.3712,75.4687,10.4869,102.348,30.4038,44.689,24.9361,35.1009,136.617,77.1813,24.6835,36.74,137.341,39.3208
2376,24.3003,41.4431,39.5156,69.8721,45.5586,55.0809,72.8369,35.223,6.60852,105.4,120.015,17.4754,65.4236,38.1683,72.297,49.4086,11.3312,43.8576,145.332,85.075
2377,60.2813,77.014,27.3463,37.8394,52.7582,30.0938,75.6489,61.781,38.3662,90.1252,55.3154,7.11291,26.5698,22.8365,118.744,74.9263,15.095,31.8432,47.4648,57.3436
2378,31.9851,95.8392,50.7871,45.3073,64.2107,38.3324,100.876,90.8094,33.2628,76.9689,58.3279,66.6969,19.5544,36.336,86.2492,80.8375,42.5101,21.7826,30.2086,18.3491
